ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,card
76332,7835,Madeline Dahlien,F,68,67,65,65,68,36,57,66,67,69,67,65,65,62,43,68,62,42,69,66,52,68,69,58,66,70,56,33,62,31,36,31,70,48,67,40,LM,3,3,Right,"175cm / 5'9""",66kg / 146lb,['LW'],21,United States,NWSL,Seattle Reign,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/madeline-dahlien/76332,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/76332_en.webp
276506,7872,Paulina Bartz,F,68,72,59,64,68,41,52,71,72,72,63,56,55,46,56,69,64,50,67,56,59,69,74,64,67,68,60,32,31,28,63,40,52,46,55,50,RM,2,3,Right,"171cm / 5'7""",58kg / 128lb,"['CM', 'RW']",20,Germany,GPFBL,Leverkusen,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/paulina-bartz/276506,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276506_en.webp
76518,7880,Trinity Armstrong,F,68,66,42,53,62,69,63,64,68,29,42,52,40,31,40,48,40,29,68,55,38,56,60,74,67,70,56,66,63,68,74,68,68,55,64,67,CB,3,2,Right,"167cm / 5'6""",61kg / 134lb,,18,United States,NWSL,San Diego Wave,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/trinity-armstrong/76518,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/76518_en.webp
273391,7917,Amy Muir,F,68,62,43,57,58,69,63,61,63,32,40,55,42,30,42,60,42,41,67,60,35,51,51,57,64,68,62,66,69,71,69,66,69,61,64,60,LB,2,2,Right,"170cm / 5'7""",62kg / 137lb,"['CB', 'LM']",26,Scotland,Scottish Women's League,Glasgow City FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/amy-muir/273391,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273391_en.webp
271598,7931,Maëlle Seguin,F,68,52,56,64,69,56,53,51,52,59,59,51,58,51,41,48,63,43,75,69,53,70,60,70,66,72,57,65,45,44,68,53,45,67,48,51,CM,3,3,Right,"168cm / 5'6""",60kg / 132lb,['CDM'],21,France,GPFBL,1. FC Nürnberg,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/maelle-seguin/271598,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/271598_en.webp
71586,7933,Kennedy Wesley,F,68,51,44,59,61,68,66,52,51,45,40,59,43,32,41,50,57,40,68,59,58,56,51,75,67,68,63,68,62,67,70,67,69,49,74,67,CB,3,2,Right,"165cm / 5'5""",60kg / 132lb,,25,United States,NWSL,San Diego Wave,['Precision Header'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kennedy-wesley/71586,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/71586_en.webp
71610,7946,Emeri Adames,F,68,66,67,65,68,34,47,67,65,68,69,68,67,65,51,67,66,42,72,55,58,68,65,61,68,74,53,34,53,28,35,32,50,48,42,56,RM,3,3,Left,"165cm / 5'5""",57kg / 126lb,"['LM', 'ST', 'RW']",19,United States,NWSL,Seattle Reign,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/emeri-adames/71610,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/71610_en.webp
270708,7961,Margaux Vairon,F,68,68,42,55,53,69,60,69,68,43,40,48,41,38,41,56,41,37,69,47,54,43,62,73,64,59,58,68,66,65,73,69,68,64,59,53,LB,3,2,Right,"160cm / 5'3""",50kg / 110lb,"['RB', 'RM']",22,France,Arkema PL,Dijon FCO,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/margaux-vairon/270708,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/270708_en.webp
77049,7965,Kaylie Ronan,F,68,74,35,50,48,70,69,71,76,30,35,41,30,32,42,39,35,31,66,58,30,34,60,69,57,60,52,69,69,67,72,71,78,67,72,61,CB,2,2,Left,"172cm / 5'8""",60kg / 132lb,,23,United States,GPFBL,SV Werder Bremen,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kaylie-ronan/77049,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/77049_en.webp
273473,7994,Sydney Collins,F,68,61,40,54,58,71,60,60,61,34,36,52,40,32,39,56,34,32,68,57,37,54,44,52,68,68,61,71,69,71,73,69,69,52,63,62,LB,3,2,Right,"173cm / 5'8""",62kg / 137lb,['CB'],26,Canada,NWSL,Bay FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sydney-collins/273473,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273473_en.webp
271404,8019,Dilara Acikgöz,F,68,62,40,61,60,66,51,61,63,34,45,35,36,29,51,68,49,55,68,56,62,48,69,74,67,70,63,65,62,67,67,65,54,63,42,60,LB,2,2,Left,"163cm / 5'4""",57kg / 126lb,['LM'],21,Germany,GPFBL,Frankfurt,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dilara-acikgoz/271404,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/271404_en.webp
273480,8020,Gabrielle Robinson,F,68,53,42,55,56,69,65,59,48,34,38,50,50,31,40,47,42,50,65,60,50,52,47,73,65,63,49,68,69,70,70,68,73,52,73,61,CB,3,2,Right,"173cm / 5'8""",61kg / 134lb,,25,United States,NWSL,KC Current,['Block'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/gabrielle-robinson/273480,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273480_en.webp
276237,8021,Mikaela Stojanovska,F,68,64,38,56,61,66,55,69,60,39,39,45,29,39,39,62,45,38,68,43,45,58,53,48,72,70,48,66,65,65,68,63,64,67,52,45,RB,3,2,Right,"170cm / 5'7""",59kg / 130lb,['RM'],19,Sweden,Sverige Liga,FC Rosengård,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mikaela-stojanovska/276237,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276237_en.webp
75388,8028,Klára Cvrčková,F,68,67,70,48,61,27,65,63,70,72,73,72,68,64,52,38,43,47,62,37,46,60,57,57,62,67,52,17,61,30,22,20,71,60,71,53,ST,2,2,Right,"167cm / 5'6""",58kg / 128lb,,24,Czech Republic,Ceska Liga Žen,Slavia Praha,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/klara-cvrckova/75388,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/75388_en.webp
265342,8061,Ruby Mace,F,68,36,45,60,55,69,70,34,37,48,35,63,47,35,52,61,51,48,66,63,50,53,32,34,63,67,63,73,53,70,71,68,60,52,80,70,CDM,3,2,Right,"168cm / 5'6""",65kg / 143lb,['CM'],22,England,Barclays WSL,Leicester City,['Bruiser'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ruby-mace/265342,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265342_en.webp
71160,8064,Maycee Bell,F,68,44,40,59,58,70,63,41,46,44,37,53,36,33,40,58,52,37,68,60,45,54,35,60,68,68,60,69,67,70,72,68,63,50,70,63,CB,3,2,Right,"180cm / 5'11""",70kg / 154lb,,25,United States,NWSL,NC Courage,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/maycee-bell/71160,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/71160_en.webp
75108,8065,Veerle Buurman,F,68,66,35,50,51,69,63,64,68,31,36,38,31,27,47,34,42,33,67,56,35,38,47,60,60,68,61,69,69,66,73,68,70,61,63,64,CB,3,2,Left,"173cm / 5'8""",60kg / 132lb,,19,Holland,Barclays WSL,Chelsea,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/veerle-buurman/75108,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/75108_en.webp
73652,8115,Amelie Bohnen,F,68,58,34,44,52,69,66,58,58,28,30,50,28,23,51,28,28,39,65,43,31,39,62,60,67,63,62,69,64,73,69,66,68,64,68,65,CB,2,2,Right,"170cm / 5'7""",60kg / 132lb,,24,Germany,GPFBL,1. FC Köln,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/amelie-bohnen/73652,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/73652_en.webp
74954,8125,Felicia Sträßer,F,68,66,32,55,58,64,44,68,64,40,30,29,31,36,50,67,31,40,68,48,45,51,57,57,68,69,51,64,66,58,69,67,54,58,33,50,RB,3,2,Right,"168cm / 5'6""",56kg / 123lb,['RM'],18,Germany,GPFBL,Carl Zeiss Jena,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/felicia-stra-er/74954,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74954_en.webp
80230,8126,Bella Andersson,F,68,66,24,44,51,68,66,65,67,22,23,35,16,22,30,25,30,24,67,50,26,38,53,64,62,66,52,68,75,66,68,65,77,61,70,60,CB,2,2,Left,"183cm / 6'0""",70kg / 154lb,,19,Sweden,Liga F Moeve,Real Madrid,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bella-andersson/80230,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/80230_en.webp
251252,8136,Daiane,F,68,54,24,55,46,72,63,55,53,28,21,36,16,24,36,50,32,29,72,69,36,40,34,47,50,56,67,66,76,69,77,70,73,63,60,66,CB,3,2,Left,"180cm / 5'11""",68kg / 150lb,,28,Brazil,NWSL,Portland Thorns,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/daiane/251252,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/251252_en.webp
74738,8140,Marit Auée,F,68,62,23,53,57,69,48,65,60,44,21,23,20,29,35,63,39,25,66,43,40,52,51,73,65,65,50,67,66,71,68,68,55,70,38,45,RB,3,2,Right,"178cm / 5'10""",70kg / 154lb,['CB'],24,Holland,Barclays WSL,Brighton,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marit-auee/74738,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74738_en.webp
228081,8154,Amy Turner,F,68,32,27,48,51,68,65,33,32,23,24,36,20,29,41,25,34,25,73,53,28,43,34,63,68,65,53,64,71,72,68,61,68,34,75,76,CB,3,2,Right,"166cm / 5'5""",60kg / 132lb,,34,England,Barclays WSL,Spurs,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/amy-turner/228081,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/228081_en.webp
273194,8254,Jennyfer Limage,F,67,70,54,58,68,65,76,68,72,59,58,48,55,47,45,42,66,48,63,63,57,68,71,74,68,65,68,70,60,66,65,60,78,67,83,68,CDM,3,3,Right,"180cm / 5'11""",57kg / 126lb,"['CM', 'CB']",28,Haiti,Arkema PL,RC Lens,['Long Ball Pass'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jennyfer-limage/273194,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273194_en.webp
76319,8301,Abi Brighton,F,67,68,62,58,70,62,66,66,69,65,65,60,60,58,47,33,61,40,73,65,42,69,65,72,66,74,58,65,60,58,67,59,69,66,66,64,CM,3,3,Right,"170cm / 5'7""",64kg / 141lb,,24,United States,Calcio A Femminile,Juventus,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/abi-brighton/76319,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/76319_en.webp
265832,8315,Amandine Béché,F,67,76,58,63,70,64,55,79,73,59,62,51,61,48,55,63,62,59,68,53,58,69,78,76,62,72,59,60,60,65,66,62,71,64,56,37,RB,2,3,Right,"164cm / 5'5""",58kg / 128lb,"['LB', 'RM']",24,France,Arkema PL,Strasbourg,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/amandine-beche/265832,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265832_en.webp
273050,8382,Sofie Lundgaard,F,67,71,66,59,68,57,61,70,71,70,72,59,64,56,54,35,69,52,69,64,30,68,70,65,69,70,59,58,46,56,64,49,58,65,59,60,CM,3,3,Right,"172cm / 5'8""",63kg / 139lb,,23,Denmark,Barclays WSL,Liverpool,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sofie-lundgaard/273050,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273050_en.webp
73026,8387,Nicole Ojukwu,F,67,67,61,63,67,61,62,66,68,70,59,62,63,52,57,58,64,47,70,66,42,66,65,61,65,73,58,64,38,58,68,63,53,67,60,65,CDM,2,3,Right,"163cm / 5'4""",55kg / 121lb,['CB'],20,Austria,GPFBL,SC Freiburg,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nicole-ojukwu/73026,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/73026_en.webp
265075,8448,Nia Szenk,F,67,71,57,59,65,64,63,70,71,60,58,58,55,41,61,64,55,42,66,50,41,63,69,62,68,67,62,65,55,68,64,61,66,68,62,59,RB,2,2,Right,"157cm / 5'2""",53kg / 117lb,['RM'],21,Germany,GPFBL,SC Freiburg,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nia-szenk/265075,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265075_en.webp
273567,8471,Chiara Hahn,F,67,69,61,62,68,61,57,69,69,63,68,59,60,28,46,57,64,36,70,65,34,70,60,41,70,73,54,68,56,55,63,59,59,71,50,56,RB,3,3,Right,"177cm / 5'10""",62kg / 137lb,['RM'],24,Germany,GPFBL,TSG Hoffenheim,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/chiara-hahn/273567,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273567_en.webp
71556,8472,Savy King,F,67,67,53,57,66,67,67,66,67,59,50,54,66,33,37,60,29,50,68,64,56,67,60,64,67,69,56,68,67,67,68,66,71,66,67,67,CB,4,2,Right,"168cm / 5'6""",62kg / 137lb,,21,United States,NWSL,Angel City FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/savy-king/71556,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/71556_en.webp
77548,8475,Katie O'Kane,F,67,71,61,63,69,54,59,70,72,65,64,56,65,43,44,58,65,42,71,65,38,69,71,67,66,73,53,64,54,42,59,55,61,69,55,57,CM,3,2,Right,"163cm / 5'4""",58kg / 128lb,,24,United States,NWSL,Rac. Louisville,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/katie-o-kane/77548,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/77548_en.webp
276937,8498,Vanessa Haim,F,67,67,68,62,68,52,60,68,67,72,71,66,68,59,59,53,67,45,69,58,51,68,67,60,70,71,62,63,54,43,55,45,61,68,58,56,ST,3,2,Right,"157cm / 5'2""",53kg / 117lb,,28,Germany,GPFBL,Leverkusen,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/vanessa-haim/276937,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276937_en.webp
264943,8520,Leonie Köster,F,67,60,60,60,70,64,62,74,48,65,59,62,64,35,68,38,63,52,71,68,43,68,72,68,72,72,62,64,56,65,65,63,69,55,62,67,CDM,3,3,Right,"167cm / 5'6""",60kg / 132lb,['CM'],24,Germany,GPFBL,Union Berlin,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/leonie-koster/264943,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264943_en.webp
276941,8524,Pia Lucassen,F,67,68,65,66,71,43,63,38,50,17,15,50,16,14,16,11,21,13,20,25,19,10,42,30,64,11,18,14,10,17,14,10,41,16,30,16,GK,2,1,Right,"170cm / 5'7""",60kg / 132lb,,19,Germany,GPFBL,SGS Essen,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/pia-lucassen/276941,68,65,66,63,71,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276941_en.webp
77098,8540,Emma Stølen Godø,F,67,68,65,60,68,54,59,66,69,66,67,68,68,41,46,45,68,46,68,63,37,68,64,68,65,74,50,64,56,42,64,42,63,68,58,49,CM,3,2,Right,"178cm / 5'10""",67kg / 148lb,,25,Norway,Calcio A Femminile,Juventus,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/emma-st-len-god/77098,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/77098_en.webp
275822,8570,Tamara Morávková,F,67,71,65,63,68,43,63,70,72,66,66,65,69,40,58,62,59,60,67,61,56,68,62,65,62,71,61,23,56,33,60,52,69,64,70,45,LM,3,3,Right,"165cm / 5'5""",56kg / 123lb,['LW'],23,Slovakia,Ceska Liga Žen,Slavia Praha,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tamara-moravkova/275822,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275822_en.webp
271405,8615,Ilayda Acikgöz,F,67,62,64,60,70,57,58,61,63,68,65,65,63,57,59,33,68,55,69,65,53,67,77,75,67,72,63,67,54,46,66,42,56,61,53,67,CM,3,2,Right,"163cm / 5'4""",57kg / 126lb,['CAM'],21,Germany,GPFBL,Frankfurt,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ilayda-acikgoz/271405,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/271405_en.webp
272168,8636,Núria Garrote,F,67,61,57,59,66,67,60,70,54,60,59,61,50,45,60,60,45,50,65,69,49,71,63,43,65,64,65,72,65,69,64,59,64,70,50,70,RB,3,3,Right,"164cm / 5'5""",60kg / 132lb,"['LB', 'LM']",28,Spain,Liga F Moeve,Badalona Women,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nuria-garrote/272168,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272168_en.webp
74580,8640,Tessa Blumenberg,F,67,71,62,64,66,46,60,73,70,66,67,59,55,50,63,67,64,56,65,63,46,66,67,60,65,68,61,40,55,42,55,38,68,61,61,53,RM,2,3,Right,"170cm / 5'7""",60kg / 132lb,"['LM', 'RW']",21,Germany,GPFBL,SC Freiburg,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tessa-blumenberg/74580,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74580_en.webp
272284,8662,Isabella Jaron,F,67,67,67,62,66,42,65,64,70,69,70,67,65,63,57,59,57,60,70,60,52,66,63,54,66,69,64,40,58,41,42,34,67,65,67,57,ST,3,2,Right,"171cm / 5'7""",62kg / 137lb,['CAM'],24,Germany,GPFBL,Carl Zeiss Jena,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/isabella-jaron/272284,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272284_en.webp
70684,8698,Amanda West,F,67,69,66,59,69,39,64,68,69,68,67,67,63,58,67,46,54,58,69,60,56,68,69,68,68,71,62,36,62,35,39,36,70,63,66,60,ST,3,2,Left,"165cm / 5'5""",58kg / 128lb,['LM'],25,Canada,NWSL,Houston Dash,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/amanda-west/70684,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/70684_en.webp
74017,8719,Sofia Määttä,F,67,66,59,62,68,54,56,67,66,67,59,62,57,55,49,59,67,41,67,62,40,68,68,58,64,70,68,64,48,38,67,45,57,63,58,40,LM,3,3,Right,"163cm / 5'4""",57kg / 126lb,"['RM', 'LW']",21,Finland,Scottish Women's League,Glasgow City FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sofia-maatta/74017,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74017_en.webp
79518,8720,Linda Natter,F,67,84,69,57,68,29,58,83,84,69,72,69,66,65,64,54,56,56,62,49,66,67,78,72,58,69,64,28,51,26,28,25,67,63,55,59,ST,4,3,Right,"165cm / 5'5""",56kg / 123lb,['CAM'],20,Austria,GPFBL,TSG Hoffenheim,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/linda-natter/79518,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79518_en.webp
273493,8733,Lyza Jessee,F,67,66,68,63,67,33,68,33,33,6,7,47,6,8,10,10,41,10,28,17,12,7,24,46,61,10,33,7,13,7,11,14,43,21,38,11,GK,3,1,Right,"178cm / 5'10""",63kg / 139lb,,24,United States,NWSL,Washington Spirit,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lyza-jessee/273493,66,68,63,68,67,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273493_en.webp
72217,8737,Yohana Gómez,F,67,67,60,64,69,34,70,35,32,10,11,48,12,15,21,14,52,15,23,25,11,10,31,41,61,17,51,17,17,14,13,18,53,24,51,21,GK,2,1,Right,"168cm / 5'6""",58kg / 128lb,,32,Spain,Liga F Moeve,RC Deportivo,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yohana-gomez/72217,67,60,64,70,69,https://ratings-images-prod.pulse.ea.com/FC26/components/items/72217_en.webp
76334,8739,Pietra Tordin,F,67,70,64,53,67,43,67,70,70,68,67,66,58,56,56,37,48,41,69,51,37,67,70,66,66,69,53,29,65,30,58,40,75,65,71,57,ST,3,3,Right,"167cm / 5'6""",60kg / 132lb,,22,United States,NWSL,Portland Thorns,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/pietra-tordin/76334,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/76334_en.webp
275889,8770,Lourdes Romero,F,67,65,66,68,70,30,64,28,32,5,9,51,7,7,16,13,46,11,25,30,10,10,34,50,66,18,24,10,9,8,13,12,42,36,44,30,GK,3,1,Right,"174cm / 5'9""",64kg / 141lb,,23,Germany,GPFBL,1. FC Nürnberg,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lourdes-romero/275889,65,66,68,64,70,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275889_en.webp
77421,8772,Jayden Perry,F,67,57,58,55,60,67,65,54,60,36,66,67,42,28,70,33,58,30,64,68,45,56,54,72,66,66,54,65,65,68,68,66,67,54,68,69,CB,3,2,Left,"175cm / 5'9""",65kg / 143lb,,25,United States,NWSL,Portland Thorns,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jayden-perry/77421,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/77421_en.webp
78677,8802,Annaleen Böhler,F,67,69,51,60,51,69,60,66,72,54,52,54,50,46,44,60,52,42,67,63,53,41,67,58,61,59,49,68,68,66,72,69,70,52,62,60,CB,2,2,Right,"172cm / 5'8""",65kg / 143lb,,20,Germany,GPFBL,Hamburger SV,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/annaleen-bohler/78677,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/78677_en.webp
267648,8810,Manon Le Page,F,67,66,65,66,72,26,65,25,27,8,12,50,9,9,14,10,33,12,29,25,14,15,32,47,59,14,35,12,12,10,10,14,40,26,38,27,GK,2,1,Right,"173cm / 5'8""",62kg / 137lb,,23,France,Arkema PL,Strasbourg,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/manon-le-page/267648,66,65,66,65,72,https://ratings-images-prod.pulse.ea.com/FC26/components/items/267648_en.webp
272121,8834,Naroa,F,67,70,37,57,60,69,66,71,70,44,38,35,30,36,62,62,51,36,60,63,40,51,69,65,62,70,63,73,40,75,70,72,62,61,71,61,CB,2,2,Right,"168cm / 5'6""",55kg / 121lb,,25,Spain,Liga F Moeve,Athletic Club,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/naroa/272121,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272121_en.webp
276445,8835,Patri Zugasti,F,67,61,69,64,68,32,65,58,64,69,73,66,68,59,64,60,61,69,70,59,69,70,61,61,55,72,66,31,58,25,31,30,65,67,69,51,ST,3,3,Right,"165cm / 5'5""",63kg / 139lb,"['LW', 'LM']",25,Spain,Liga F Moeve,Athletic Club,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/patri-zugasti/276445,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276445_en.webp
70236,8840,Lina Gay,F,67,68,54,60,69,50,57,71,66,60,58,50,57,30,45,38,66,38,72,68,35,71,59,59,56,76,50,57,50,33,62,46,60,67,54,50,CM,2,2,Right,"166cm / 5'5""",60kg / 132lb,,18,France,Arkema PL,Dijon FCO,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lina-gay/70236,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/70236_en.webp
70484,8841,Hannah Stambaugh,F,67,66,66,62,67,30,67,30,29,5,6,47,8,6,18,14,50,11,26,24,10,11,31,55,67,12,29,10,11,6,12,10,55,24,60,26,GK,2,1,Right,"175cm / 5'9""",66kg / 146lb,,27,Japan,NWSL,Angel City FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/hannah-stambaugh/70484,66,66,62,67,67,https://ratings-images-prod.pulse.ea.com/FC26/components/items/70484_en.webp
77799,8842,Maddie Prohaska,F,67,66,65,66,66,28,67,27,29,8,5,50,7,7,17,12,40,14,25,15,14,11,22,42,67,12,32,13,12,8,13,10,38,21,30,28,GK,2,1,Right,"180cm / 5'11""",68kg / 150lb,,23,United States,NWSL,Seattle Reign,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/maddie-prohaska/77799,66,65,66,67,66,https://ratings-images-prod.pulse.ea.com/FC26/components/items/77799_en.webp
276480,8859,Carlotta Imping,F,67,61,49,57,66,67,58,53,67,30,54,55,39,28,60,64,37,48,68,51,55,67,70,59,70,66,53,68,56,70,67,62,58,63,57,53,RB,2,2,Right,"167cm / 5'6""",55kg / 121lb,['RM'],22,Germany,GPFBL,1. FC Köln,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/carlotta-imping/276480,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276480_en.webp
73021,8865,Anna-Lena Stolze,F,67,67,67,49,65,45,64,66,67,70,67,68,66,61,64,39,41,43,66,43,34,64,62,63,68,68,63,38,67,31,59,38,71,60,66,61,ST,2,2,Right,"170cm / 5'7""",69kg / 152lb,"['RM', 'RW']",25,Germany,GPFBL,1. FC Köln,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/anna-lena-stolze/73021,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/73021_en.webp
